id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
14487803,TAGUS 5 Colours Suites - GREEN SUITE,120054701,Thomas,Oeiras,"Algs, Linda-a-Velha e Cruz Quebrada-Dafundo",38.70073,-9.2276,Private room,38,1,2,18/07/2020,0.04,15,169
14488090,The Yellow House - Keep Calm & Relax in Cascais,327292379,Yellow,Cascais,Cascais e Estoril,38.70198,-9.42662,Entire home/apt,90,3,27,31/08/2020,0.62,1,357
14488797,"Apartment, 50m from beach with terrace",1123814,Marta,Oeiras,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.69494,-9.2925,Entire home/apt,66,4,31,26/10/2020,0.57,2,19
14493134,Refurbished Flat with Terrace in the Heart of Lisbon,36815814,Madalena,Lisboa,Misericrdia,38.71457,-9.14626,Entire home/apt,49,2,148,17/12/2020,2.78,3,181
14493601,TAGUS 5 COLOURS SUITES - ORANGE SUITE,120054701,Thomas,Oeiras,"Algs, Linda-a-Velha e Cruz Quebrada-Dafundo",38.69986,-9.22769,Private room,38,1,4,08/12/2016,0.07,15,173
14495530,Sweet Room in the beach,30794175,Xana,Mafra,Ericeira,38.96624,-9.40476,Private room,30,2,8,15/08/2019,0.19,1,363
14497917,The Lisboans Apartments - Comfort one bedroom,87295495,Isaac,Lisboa,Santa Maria Maior,38.71029,-9.13577,Entire home/apt,97,15,40,24/02/2018,0.73,15,0
14498334,"Charming, Welcoming Apartment near University and Metro",15176737,Tiago,Lisboa,Avenidas Novas,38.74657,-9.15319,Entire home/apt,50,1,253,15/01/2021,4.63,3,314
14498848,TAGUS 5 COLOURS SUITES - YELLOW (Private bathroom),120054701,Thomas,Oeiras,"Algs, Linda-a-Velha e Cruz Quebrada-Dafundo",38.69954,-9.22949,Private room,38,1,6,03/03/2020,0.11,15,71
14499131,STUDIO SAO LOURENCO with new bed and matress,2372087,Albertino,Lisboa,Santa Maria Maior,38.71479,-9.13597,Entire home/apt,48,3,35,19/08/2020,0.66,57,365
14500757,Historic Apartment São Jorge Castle,84627990,Sarah & Pedro,Lisboa,So Vicente,38.71491,-9.13025,Entire home/apt,30,1,240,31/01/2021,4.39,16,0
14501674,Tram28-Cozi room-typical neighbor..,88806820,Ana Margarida,Lisboa,Campo de Ourique,38.71623,-9.16972,Private room,35,3,14,21/12/2018,0.34,1,364
14502972,*CLEAN AND SAFE* New! Flat in the Castle,39031840,João,Lisboa,Santa Maria Maior,38.71347,-9.13291,Entire home/apt,28,3,92,04/03/2020,1.68,2,159
14502985,Center Mainstreet Av Liberdade + Private Parking,6167618,Andre,Lisboa,Santo Antnio,38.72303,-9.14735,Entire home/apt,149,4,39,27/09/2020,0.72,1,215
14509748,"Lisbon Sweet Home, near Alfama",158847503,Tiago,Lisboa,So Vicente,38.71674,-9.12301,Entire home/apt,45,4,169,20/09/2020,3.14,5,263
14525293,REAL Carcavelos Beach Front,60949088,Vania,Cascais,Carcavelos e Parede,38.67963,-9.32794,Entire home/apt,46,3,97,18/01/2021,2.21,9,236
14526438,| Lisbon Attic Studio Flat | Historic Tram 28 Line,89792160,Liliana,Lisboa,Estrela,38.71212,-9.15783,Entire home/apt,59,4,32,08/03/2018,0.59,1,269
14527447,Beautiful Apartment Lisbon - Close to Everything:),15101734,Klaro,Oeiras,"Algs, Linda-a-Velha e Cruz Quebrada-Dafundo",38.70991,-9.22907,Entire home/apt,39,30,4,31/07/2019,0.08,1,0
14528989,Cozy Apartment in the historic center of Lisbon,28036603,Manuel,Lisboa,Santa Maria Maior,38.7162,-9.13439,Entire home/apt,54,3,15,12/05/2019,0.28,3,362
14530497,"Casa da Té-Té, o segredo da Colina",3177307,Claudia,Lisboa,Arroios,38.72168,-9.13184,Entire home/apt,34,2,161,23/07/2020,2.94,5,198
14531305,apartamento centro torres vedras,89851698,Lucilia Maria Prazeres,Torres Vedras,"S.Pedro e Santiago, S.Maria e S.Miguel, e Mataces",39.08519,-9.25971,Entire home/apt,50,2,9,12/08/2019,0.17,1,45
14531678,MariaHouse . Charme na Baixa,89847370,Sofia & Marco,Lisboa,Santa Maria Maior,38.71019,-9.13477,Entire home/apt,42,2,212,30/10/2020,3.89,1,346
14532483,Ereira with Pool in Cascais.,688914,Luis,Cascais,Cascais e Estoril,38.70375,-9.43371,Entire home/apt,63,3,17,07/08/2020,0.31,37,247
14532764,Marble apartment in the center of Lisbon,66386748,Pedro,Lisboa,Arroios,38.72816,-9.13662,Entire home/apt,43,2,5,04/01/2019,0.09,2,180
14535577,Apartamento moderno e sofisticado num prédio do século XVIII,57496171,Pedro,Lisboa,Santa Maria Maior,38.7109,-9.134,Entire home/apt,35,2,118,19/01/2021,2.16,2,75
14549638,"House in the hills, great view, confort & nature",90045264,Alexandre,Mafra,Azueira e Sobral da Abelheira,39.01643,-9.29435,Entire home/apt,85,3,15,30/08/2020,0.28,1,361
14549957,"Cantaria-one bedroom apartment, Alcantara, Lisbon",84994605,Bruno,Lisboa,Alcntara,38.7035,-9.17794,Entire home/apt,56,3,5,04/05/2018,0.14,2,198
14552305,Newly Remodeled Spacious Oeiras Apartment,90077993,Fernando,Oeiras,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.69558,-9.32387,Entire home/apt,65,2,14,07/06/2020,0.3,1,0
14552710,Brasil Beta,90050447,Lopes,Lisboa,Alvalade,38.7566,-9.15001,Private room,21,6,7,23/01/2018,0.13,2,229
14555284,OFFER! ENSUITE OF THE WEEKEND CENTER NEXT TO METRO,7564916,Stefan,Lisboa,Avenidas Novas,38.73046,-9.15036,Private room,20,7,9,31/10/2020,0.17,90,0
14555902,Splendid Room in Lisbon Center Metro Alameda 50m,7564916,Stefan,Lisboa,Arroios,38.73643,-9.13535,Private room,15,1,8,24/08/2020,0.15,90,76
14556071,Conforto em bairro típico,15462808,Luís,Lisboa,Campo de Ourique,38.72134,-9.1635,Entire home/apt,50,3,69,03/02/2020,1.49,4,179
14560434,The Lisboans Apartments - Comfort one bedroom,87295495,Isaac,Lisboa,Santa Maria Maior,38.71149,-9.13445,Entire home/apt,96,15,37,13/12/2017,0.68,15,180
14561016,Central Apartment in Lisbon,6972343,Maxima,Lisboa,Areeiro,38.73766,-9.12982,Entire home/apt,160,2,9,08/01/2020,0.17,2,0
14561598,VR Martim Moniz,88113750,Vitor,Lisboa,Arroios,38.71671,-9.13884,Entire home/apt,65,2,6,09/08/2017,0.11,1,364
14564531,Lisbon 360° Scenic views at the heart of Lisbon,66862211,Ana&Michael,Lisboa,Misericrdia,38.7147,-9.14893,Entire home/apt,236,2,104,26/12/2020,1.93,3,296
14566525,Charm Room in Belem,90181065,Joana,Lisboa,Belm,38.69997,-9.19345,Private room,30,1,91,19/09/2020,1.66,2,365
14567794,SUITE ZUZA Apartment,53607985,ZUZABED (Luis Zuzarte),Lisboa,Misericrdia,38.71243,-9.14348,Entire home/apt,99,2,10,24/09/2019,0.21,24,364
14569315,Quiet and Sunny central Lisbon apartment +terrace,52947205,Butler,Lisboa,Alcntara,38.70398,-9.18053,Entire home/apt,57,2,5,21/09/2018,0.09,15,0
14571262,Chiado Appartment with terrace 2,16106300,Helena,Lisboa,Santa Maria Maior,38.71439,-9.14227,Entire home/apt,63,28,88,18/09/2020,1.84,5,362
14574388,House in the center of Ericeira,89193948,Diogo,Mafra,Ericeira,38.96389,-9.41773,Entire home/apt,150,3,5,22/08/2019,0.09,2,0
14581414,The Countess Apartment,90380200,Pedro,Lisboa,Misericrdia,38.70878,-9.15099,Entire home/apt,115,3,4,30/12/2017,0.07,1,363
14585413,Quiet and cozy apartment! 10min airport and center,90401195,Lena,Lisboa,Areeiro,38.74453,-9.13394,Entire home/apt,65,1,446,27/03/2020,8.15,2,197
14586575,Apartamento Alcantara (Casinha Lisboeta UT bridge,90100456,Maria,Lisboa,Alcntara,38.70298,-9.17995,Entire home/apt,150,3,94,15/12/2019,1.75,1,245
14590250,"Apartamento pleno de luz, junto ao miradouro de Santa Catarina",19916954,Vasco,Lisboa,Misericrdia,38.70978,-9.14883,Entire home/apt,96,3,221,28/01/2021,4.11,1,302
14591881,Skyscraper apartment in Lisbon heated indoor pool,858677,André,Lisboa,Alvalade,38.75442,-9.16753,Entire home/apt,80,3,32,27/08/2020,0.75,2,56
14592246,180º AMAZING  RIVER VIEW - ROOF TOP LOFT,64613320,Madragoa,Lisboa,Estrela,38.70884,-9.15352,Entire home/apt,61,4,107,14/12/2020,1.96,17,104
14599118,Bairro Alto Terrace 2 bedroom | friends & family,1277626,João And Friends,Lisboa,Misericrdia,38.71098,-9.14633,Entire home/apt,93,2,58,14/03/2020,1.07,6,43
14600547,Double Bed in Lisbon Centre,59352694,Pedro,Lisboa,Penha de Frana,38.7281,-9.12944,Private room,39,2,0,,,3,365
14600976,Spacious Duplex in Lisbon Centre,59352694,Pedro,Lisboa,Penha de Frana,38.72727,-9.12877,Entire home/apt,75,4,2,17/04/2017,0.04,3,365
14604727,Housy2   between Beach & Mountain,20118803,Candida,Cascais,Cascais e Estoril,38.71455,-9.4351,Entire home/apt,69,3,61,18/08/2020,1.12,2,269
14607188,Story Flat Lisbon – Alfama III,8255315,Ana & Rita,Lisboa,So Vicente,38.71332,-9.12574,Entire home/apt,69,2,226,10/01/2021,4.15,3,256
14611117,Ericeira Beach and Tranquility,90649241,Pedro,Mafra,Ericeira,38.98571,-9.41723,Entire home/apt,129,3,4,17/01/2021,0.09,1,352
14614797,Apartment near the beach! Wonderful sea view,40575778,Catarina,Lisboa,Lumiar,38.77437,-9.15604,Entire home/apt,120,3,4,01/08/2018,0.09,1,365
14618671,Casa do Conde I,24645254,Joana,Lisboa,Arroios,38.72326,-9.13651,Entire home/apt,57,3,1,13/02/2019,0.04,3,230
14619150,A Casinha da Paula,40895531,Paula Isabel,Loures,Loures,38.83809,-9.1889,Entire home/apt,75,2,31,26/12/2019,0.58,1,0
14620110,XVIII Century Bica Tram Historical Center,1848304,Samuel,Lisboa,Misericrdia,38.71074,-9.14554,Entire home/apt,29,2,178,19/03/2020,3.27,11,365
14620857,"cozy room, with backyard",90181065,Joana,Lisboa,Belm,38.69932,-9.1927,Private room,17,1,128,18/10/2020,2.34,2,365
14624942,appartement very quiet ARROIOS,90786273,Médéric,Lisboa,Arroios,38.73257,-9.13608,Entire home/apt,62,3,166,30/08/2020,3.11,1,360
14626740,Charming apartment in Sta Isabel (City Center),9681722,Sofia,Lisboa,Campo de Ourique,38.71932,-9.15886,Entire home/apt,85,3,104,30/08/2020,1.96,1,170
14629660,Penthouse Casa Andorinhas Historical Center SANTOS,1648490,Marta,Lisboa,Estrela,38.70993,-9.15673,Entire home/apt,160,4,46,08/11/2019,0.86,1,204
14633736,Very Big  Room in the center of Lisbon - Backside,7564916,Stefan,Lisboa,Avenidas Novas,38.73046,-9.15036,Private room,19,14,4,27/09/2020,0.08,90,0
14634253,Cosy Design Downtown Studio Lisboa,87335838,Ropogest,Lisboa,Misericrdia,38.70906,-9.14949,Entire home/apt,40,2,122,20/02/2020,2.25,4,0
14636565,100 m2 Apt/Villa 4 pax Garden- Estoril/Bicesse,623990,Bernardo,Cascais,Alcabideche,38.72836,-9.38278,Entire home/apt,144,4,0,,,1,179
14642877,Superbe appartement dans le centre historique !,89744776,Auguste,Cascais,Cascais e Estoril,38.70092,-9.42528,Entire home/apt,100,4,50,28/12/2019,0.92,1,363
14643524,Cosy charming 1 bedroom flat @ the heart of Lisbon,36815814,Madalena,Lisboa,Misericrdia,38.7137,-9.14599,Entire home/apt,29,3,124,07/01/2021,2.33,3,364
14645304,Exclusive Loft in Bica - JJ Apartment’s,90912659,Joana & João,Lisboa,Misericrdia,38.71014,-9.14598,Entire home/apt,45,2,219,02/01/2021,4.05,3,1
14645930,The Lisboans Apartments - Superior one bedroom,87295495,Isaac,Lisboa,Santa Maria Maior,38.71155,-9.13402,Entire home/apt,120,15,44,11/03/2018,0.81,15,90
14646347,Lisbon heart 4-cozy Flat-Family Friendly,82023333,Tiago,Lisboa,Penha de Frana,38.73425,-9.13047,Entire home/apt,75,1,33,01/02/2020,0.62,4,228
14646422,Experience Cascais like a local,4773942,Sandra,Cascais,Cascais e Estoril,38.70144,-9.43598,Entire home/apt,50,4,49,23/08/2020,0.9,2,365
14646772,Lisbon City Sweet Studio,19884024,Marco,Lisboa,Santa Maria Maior,38.71738,-9.13352,Entire home/apt,59,1,138,24/08/2020,3.7,12,176
14647172,ALFAMA- CHATEAU -TERRASSE -VUE TAGE,9962826,Isabelle,Lisboa,Santa Maria Maior,38.7139,-9.13211,Entire home/apt,85,3,76,25/08/2020,1.41,1,229
14648710,Ericeira House Room Accommodation,90957123,Hélder,Mafra,Encarnao,39.01332,-9.41829,Entire home/apt,135,1,68,24/08/2020,1.35,1,90
14666674,Surfsplash Holiday Cottage,7000362,André,Mafra,Mafra,38.96759,-9.36637,Entire home/apt,40,2,33,10/09/2020,0.75,1,346
14669766,Small Studio in Bairro Alto,75226149,João,Lisboa,Misericrdia,38.71056,-9.14547,Entire home/apt,63,3,186,15/03/2020,3.45,1,269
14676239,"Apartment with sea view, in Carcavelos surf beach",91230499,Maria,Cascais,Carcavelos e Parede,38.67998,-9.32911,Entire home/apt,51,4,39,29/11/2020,0.72,1,329
14676446,The Lisboans Apartments - Deluxe two bedroom,87295495,Isaac,Lisboa,Santa Maria Maior,38.71193,-9.13466,Entire home/apt,155,15,19,18/07/2017,0.35,15,180
14679492,Alfama - Historic Center,32293705,António,Lisboa,Santa Maria Maior,38.71135,-9.13042,Entire home/apt,50,2,267,18/10/2020,4.95,4,361
14681116,PRÓXIMO DO AEROPORTO/ NEXT TO THE AIRPORT,4023643,Isabel,Lisboa,Olivais,38.76887,-9.12392,Private room,21,1,225,08/02/2021,4.19,2,357
14685442,"Charmant appartement à SINTRA, 10 mins de Lisbonne",25139577,Stephanie,Sintra,Casal de Cambra,38.80377,-9.23372,Entire home/apt,49,2,31,20/03/2020,0.62,1,362
14690040,Tram 28 Home,91343666,Navi,Lisboa,Misericrdia,38.71188,-9.15027,Entire home/apt,51,2,61,02/01/2020,1.12,6,364
14691594,Bica Funicular Studio,56011707,Antonio,Lisboa,Misericrdia,38.70992,-9.14604,Entire home/apt,49,3,202,17/02/2020,3.81,2,360
14693205,One Bedroom Apartment-Home in Lisbon,7732660,Sérgio,Lisboa,Ajuda,38.70377,-9.19314,Entire home/apt,49,3,94,03/01/2020,2.14,1,90
14693290,Capitão Guesthouse Ericeira 1,14164030,Vanessa,Mafra,Ericeira,38.96455,-9.41797,Private room,100,1,1,14/01/2018,0.03,5,365
14702856,Graça 59 Apartment | Location | Wi-Fi,91438952,Marta,Lisboa,Arroios,38.72106,-9.1331,Entire home/apt,44,1,66,21/11/2019,1.22,2,365
14703910,Double bed plus sleeping couch in center Lisbon,59352694,Pedro,Lisboa,Penha de Frana,38.72887,-9.1281,Private room,39,2,1,02/09/2016,0.02,3,364
14704978,Modern Apartment near the Bridge. Safe Stay!,39903070,Sofia,Lisboa,Estrela,38.70499,-9.17397,Entire home/apt,47,2,15,06/12/2020,0.28,5,333
14706733,The Lisboans Apartments - Comfort two bedroom,87295495,Isaac,Lisboa,Santa Maria Maior,38.70987,-9.13546,Entire home/apt,145,15,31,24/08/2017,0.57,15,180
14706753,"Room@Vintage House beautifull views, near beach",74691047,Jaime,Sintra,Colares,38.81667,-9.46925,Private room,38,2,69,14/11/2019,1.27,2,320
14708765,City Center Suite,6653216,Carla,Lisboa,Santo Antnio,38.72441,-9.14356,Private room,34,3,93,07/10/2019,1.72,1,0
14709020,Graça´s House with river view,88686568,Susana,Lisboa,So Vicente,38.71576,-9.12795,Entire home/apt,74,3,225,05/09/2020,4.13,1,40
14709289,Pied à Terre Tram 28,91343666,Navi,Lisboa,Misericrdia,38.71322,-9.15185,Entire home/apt,49,3,43,12/11/2019,0.8,6,364
14709722,ram 28 apartment,91343666,Navi,Lisboa,Misericrdia,38.71227,-9.1514,Entire home/apt,50,2,56,03/12/2019,1.04,6,346
14712723,Capitão Guesthouse Ericeira 2,14164030,Vanessa,Mafra,Ericeira,38.96417,-9.4181,Private room,85,1,1,04/08/2017,0.02,5,365
14713252,Terrasse Tram28,91343666,Navi,Lisboa,Misericrdia,38.71298,-9.15163,Entire home/apt,72,3,74,15/03/2020,1.37,6,364
14713466,Capitão Guesthouse Ericeira 3,14164030,Vanessa,Mafra,Ericeira,38.96248,-9.41739,Private room,70,1,0,,,5,365
14713779,Capitão Guesthouse Ericeira 4,14164030,Vanessa,Mafra,Ericeira,38.96376,-9.41751,Private room,70,1,2,01/09/2020,0.04,5,365
14716767,Casa Angelina in Graça 63 By Lisbonne Collection,91589742,Lisbonne,Lisboa,So Vicente,38.72232,-9.13129,Entire home/apt,104,3,29,07/08/2019,0.54,1,364
14728354,5 bedrooms apartment near Campo Martires da Patria,13667856,Hugo,Lisboa,Arroios,38.72507,-9.13882,Entire home/apt,115,5,21,25/08/2019,0.39,4,320
14734470,TAGUS 5 COLOURS SUITES-BLUE (private bathroom),120054701,Thomas,Oeiras,"Algs, Linda-a-Velha e Cruz Quebrada-Dafundo",38.70051,-9.22979,Hotel room,37,1,5,03/11/2019,0.09,15,171
14736413,TAGUS 5 COLOURS-RED SUITE (with private bathroom),120054701,Thomas,Oeiras,"Algs, Linda-a-Velha e Cruz Quebrada-Dafundo",38.70067,-9.22963,Hotel room,39,1,5,23/08/2020,0.12,15,173
14738415,Studio Art with Courtyard Terrace,27831121,Leda & Angelo,Lisboa,Misericrdia,38.71055,-9.15116,Entire home/apt,60,2,273,02/01/2021,5.05,2,297
14743905,The Marquês- City Center ✔Design ✔Friends & Family,22370159,Misha'S,Lisboa,Santo Antnio,38.72499,-9.14519,Entire home/apt,84,1,44,09/03/2020,0.83,30,185
14744280,High Floor Apartment with River View EXPO13,29202743,Ricardo,Lisboa,Parque das Naes,38.77992,-9.09554,Entire home/apt,151,3,11,15/09/2019,0.21,16,356
14746202,"MC room 1/2
(Centro)",74482127,José,Lisboa,Santa Maria Maior,38.71652,-9.13491,Private room,199,2,25,06/10/2019,0.48,5,365
14746291,Spacious Apartment in Lisbon,8126691,Miguel,Lisboa,Alvalade,38.75449,-9.16779,Entire home/apt,70,3,30,02/01/2021,0.59,6,364
14750674,Attend Fado Performances Near a City Center Apartment,22192546,Madalena,Lisboa,Santa Maria Maior,38.71119,-9.13835,Entire home/apt,125,2,70,09/03/2020,1.3,60,364
14752940,5 Bedroom Flat up to 12 people in Central Lisbon,83774690,Mafalda & Rodrigo,Lisboa,Arroios,38.72187,-9.14056,Entire home/apt,198,2,76,02/02/2020,1.42,10,338
14754501,Modern Cosy Flat with Terrace in Campo de Ourique.,91974037,Rita,Lisboa,Campolide,38.72459,-9.17173,Entire home/apt,65,2,107,22/08/2020,1.97,1,93
14755089,Design Villa w/ Swimming Pool - Quinta da Marinha,76290595,"Sara, Vitor, Francisco",Cascais,Cascais e Estoril,38.7047,-9.46099,Entire home/apt,450,7,11,16/07/2019,0.2,9,351
14756962,"Ericeira, Center (3 minutes walk from beach)",92002600,Dulce,Mafra,Ericeira,38.96509,-9.40434,Entire home/apt,60,3,20,23/08/2020,0.45,1,363
14769615,⭐️Center of Lisbon - University City⭐️,84050426,Ricardo,Lisboa,Avenidas Novas,38.74513,-9.15387,Entire home/apt,37,3,43,25/08/2020,1.17,1,362
14772460,1. Castelo S. Jorge - Double Bedroom,17733765,Maria,Lisboa,Alvalade,38.74903,-9.14836,Private room,52,2,5,26/05/2019,0.1,22,189
14781724,Quarto à entrada de Lisboa,60139980,Celia,Amadora,guas Livres,38.74627,-9.20857,Private room,19,2,10,18/03/2020,0.59,1,45
14783139,Twin/Double Room - Suite Dance,84472028,Lisboa,Lisboa,So Vicente,38.71368,-9.12294,Private room,40,3,11,23/10/2019,0.21,4,0
14784005,BEAUTIFUL VERANDA MAGOITO,5751901,Nathy,Sintra,So Joo das Lampas e Terrugem,38.8664,-9.44794,Entire home/apt,40,2,141,03/01/2021,2.68,1,214
14784385,Gloria Amazing View,92298847,Miguel,Lisboa,Santo Antnio,38.71678,-9.14481,Entire home/apt,80,3,76,13/09/2020,1.43,1,364
14784732,2. LxRoller Praça Comércio - Triple with Closet,17733765,Maria,Lisboa,Alvalade,38.74865,-9.14838,Private room,52,2,16,17/08/2019,0.31,22,324
14785630,Chiado: lovely apt,91843805,Doron,Lisboa,Santa Maria Maior,38.71176,-9.14154,Entire home/apt,100,3,88,04/12/2019,1.63,2,105
14786730,Ericeira Ocean Flat,3953109,Feels Like Home,Mafra,Ericeira,38.96756,-9.4184,Entire home/apt,72,2,117,29/01/2021,2.2,276,324
14786984,3. Pasteis de Belém - bunkbed,17733765,Maria,Lisboa,Alvalade,38.74694,-9.14748,Private room,44,2,10,13/09/2020,0.19,22,158
14787232,Deluxe Double bedroom - balcony and closet,17733765,Maria,Lisboa,Avenidas Novas,38.74723,-9.14814,Private room,52,2,9,20/10/2019,0.17,22,324
14792862,Pateo Santo Estevao 2,10580478,Mariza & Diogo,Lisboa,Santa Maria Maior,38.71289,-9.12834,Entire home/apt,75,3,90,02/01/2020,1.67,6,346
14793253,space no stress,92391705,Pedro,Lisboa,Areeiro,38.74295,-9.13986,Entire home/apt,100,2,6,26/06/2018,0.11,1,83
14796340,Central And Typical Apartment in Lisbon,92416702,Fernando,Lisboa,Misericrdia,38.7096,-9.14568,Entire home/apt,26,4,186,18/01/2021,3.51,1,329
14797559,Casa ao Largo * lovely house,48184777,Tiago,Cascais,Cascais e Estoril,38.69622,-9.42006,Entire home/apt,70,31,23,01/06/2019,0.43,1,365
14800757,Uma's room,92460135,Jorge,Lisboa,Misericrdia,38.70772,-9.1454,Private room,30,2,78,28/07/2019,1.45,1,364
14801814,Alfama Doll's House,4141894,Maria E João,Lisboa,Santa Maria Maior,38.71098,-9.1289,Entire home/apt,177,2,121,07/03/2020,2.25,6,0
14802612,5.  Familiar with private WC,17733765,Maria,Lisboa,Alvalade,38.74806,-9.14789,Private room,52,2,10,27/07/2020,0.19,22,324
14805396,Casa da Vigia - Ericeira,67701065,Ana,Mafra,Ericeira,38.96852,-9.41515,Entire home/apt,130,4,4,28/05/2019,0.09,1,3
14805647,Grandma's Fado House in Alfama New!,12400145,Gonçalo,Lisboa,Santa Maria Maior,38.71091,-9.12968,Entire home/apt,60,3,127,20/08/2020,2.35,5,270
14807116,Sintra |Panoramic Terrace&Pool |Mountain&Sea Views,92521679,Cristina,Sintra,Algueiro-Mem Martins,38.79841,-9.33387,Private room,41,7,1,31/08/2017,0.02,1,89
14807541,Sea Views and swimming pool,45722620,James,Lourinh,Lourinh e Atalaia,39.23292,-9.32806,Entire home/apt,59,3,11,27/09/2020,0.51,1,348
14814427,Bright flat at Quinta da Graciosa,46688367,Virginia,Cascais,Cascais e Estoril,38.71381,-9.38413,Entire home/apt,70,5,8,21/07/2019,0.18,1,178
14817188,Lovely family home in Graça,42151635,Dann,Lisboa,Arroios,38.72104,-9.13255,Entire home/apt,85,3,69,25/02/2020,1.28,1,172
14817817,"Abaca Apartment, Damaia, Lisbon",22192546,Madalena,Amadora,guas Livres,38.74649,-9.22753,Entire home/apt,69,2,36,25/02/2020,0.68,60,321
14819660,Art Attic (River View),92639601,Antje,Lisboa,Santa Maria Maior,38.7121,-9.12671,Entire home/apt,50,3,142,14/09/2020,2.64,1,74
14819678,Alfama Balcony River View 11 by Lisbonne Collection,34827624,Lisbonne,Lisboa,Santa Maria Maior,38.71013,-9.13264,Entire home/apt,161,1,59,21/10/2019,1.1,42,15
14820001,Alfama Terrace River view 12 by Lisbonne Collection,34827624,Lisbonne,Lisboa,Santa Maria Maior,38.71131,-9.13175,Entire home/apt,163,1,74,25/10/2019,1.37,42,0
14821456,Aleluia Tripla,66344332,Petala,Lisboa,Santo Antnio,38.72477,-9.14274,Private room,55,3,0,,,10,365
14821638,casal basico,66344332,Petala,Lisboa,Santo Antnio,38.72479,-9.14369,Private room,36,2,4,26/08/2019,0.08,10,365
14821732,SINGLE COM WC PARTILHADO,66344332,Petala,Lisboa,Arroios,38.72539,-9.14339,Private room,35,3,1,09/09/2018,0.03,10,365
14821786,TWIN,66344332,Petala,Lisboa,Santo Antnio,38.72593,-9.14518,Private room,36,2,2,16/09/2018,0.06,10,365
14824393,Pateo Boaventura in Bairro Alto. Stylish w pateo.,688914,Luis,Lisboa,Misericrdia,38.71462,-9.14623,Entire home/apt,51,2,45,20/12/2020,0.84,37,273
